-14671012338515	0
-16438049368587	0
-17419637091850	0
-16250262485571	0
-15968096122034	0
-15601711146305	0
-17591096967370	0
-17043348272264	0
-17205556895604	0
-17590616993595	0
-16683059113391	0
-16663960931362	0
-15222491928171	0
-17591137359602	0
-7624603532918	1
-16409133266157	0
-9006240556946	1
-16408149989772	0
-16320514813213	0
-15920773029040	0
-12880073306682	0
-13310827153619	0
-8907304153911	1
-10332867186713	2
-15498843443857	0
-13030388321479	0
-16408100973987	0
-12810811116004	0
-15993448797991	0
-8388393835246	1
-8390577175951	1
-17199189285577	0
-16213380557497	0
-12524963066153	0
-13030108898608	0
-13397827525455	0
-16003043890018	0
-13779435112972	0
-16409013191223	0
-16996901419461	0
-17458516880200	0
-17457573502157	0
-17425166640929	0
-12240326093576	0
-17160478569770	0
-17342907871224	0
-15938567592881	0
-16010278022140	0
-17583332695483	0
-16317206549181	0
-17446349417133	0
-17465342826848	0
-17564954798063	0
-16191420824426	0
-17453619200623	0
-16344696813597	0
-17428066615964	0
-16216135907801	0
-16411800945621	0
-16367077508405	0
-15866471720600	0
-17520709726525	0
-15834472415384	0
-17507985594525	0
-16202159833671	0
-17021159669582	0
-16777155610137	0
-17447428438593	0
-17559039651240	0
-17486513923193	0
-15615485259275	0
-17591298928530	0
-7151180277474	1
-16409141950833	0
-7006216906233	1
-16020842312019	0
-15939409640027	0
-17118005482073	0
-17519384809017	0
-17328729934255	0
-17009629014677	0
-17577886081436	0
-16912856414866	0
-17055550882985	0
-16386644012187	0
-17578155062615	0
-17531256225644	0
-17513552402275	0
-17352134951674	0
-17287874062814	0
-17520970949014	0
-17308407781797	0
-12421524286932	0
-13083171053733	0
-15961771358635	0
-16230111981931	0
-16868172578421	0
-17312700383763	0
-17150255198978	0
-14374616924805	0
-15419510675260	0
-14758358930945	0
-13029464456173	0
-17291784105579	0
-17053201426678	0
-15835986691465	0
-15664248062173	0
-17554717970918	0
-17158452918377	0
-16002306459959	0
-17489295897036	0
-13019679079488	8
-16453729168011	0
-17294317407035	0
-17073029843830	0
-17311386719575	0
-17570746932676	0
-17376045268888	0
-17290653742558	0
-15668273801905	0
-16635449000175	0
-16622124170146	0
-15610151364611	0
-17564970016922	0
-16733193733956	0
-17580168644860	0
-17575603518012	0
-17519966757993	0
-16725585679685	0
-17579478781599	0
-17590179981145	0
-17591581674154	0
-17290200792169	0
-17201173298553	0
-17449035690541	0
-16067729101282	0
-17173607231021	0
-17580175025870	0
-14806894082426	0
-15741663459665	0
-17580364455438	0
-14802735978451	0
-15599090637494	0
-17476684138289	0
-16901891721516	0
-17492221017884	0
-17001336521704	0
-16444241916437	0
-15647971089167	0
-17551428440142	0
-17053869322232	0
-17243260354675	0
-15623359622306	0
-17589982659229	0
-7218072177363	1
-7549387700087	1
-7682976044890	1
-7258751980833	1
-17236869684794	0
-17413997521781	0
-16199364618845	0
-16227316767105	0
-17290517454851	0
-17124922415514	0
-17519715761564	0
-15763311105989	0
-16481681316271	0
-17050946808352	0
-17232206794425	0
-16968719792687	0
-15657272216599	0
-17553308172014	0
-6710375515112	1
-8579413502648	1
-7149126490103	1
-13952416346872	0
-16370980794858	0
-16112835492290	0
-16425265092247	0
-17404469219930	0
-16872071682731	0
-17294932644762	0
-16719347635405	0
-17587495151547	0
-17370104313747	0
-17003035084383	0
-17557862033969	0
-15673704269938	0
-17512782363137	0
-17575889919744	0
-17590472200944	0
-17294634069717	0
-17075508395974	0
-16338442115940	0
-15546583309448	0
-15832472458808	0
-17507190336275	0
-15864471764024	0
-17519914468275	0
-16364282293579	0
-15250378300503	4
-9394003520611	1
-13104534341002	0
-6884051615182	1
-8397743281147	1
-10275398237711	2
-13697635831278	0
-16020276917874	0
-17548725278175	0
-15729430708821	0
-15553635112345	0
-15743498319868	0
-17581771774459	0
-7565416487581	1
-7338186423510	1
-17477506369755	0
-15585773764497	0
-17583071452110	0
-16126689033369	0
-12109610540488	0
-16438385697945	0
-7240191951241	1
-16410159110613	0
-16413759243541	0
-17391346572007	0
-17592177914619	0
-14919635264447	0
-17400571872284	0
-17132969180136	0
-16670396755733	0
-17429290237497	0
-17155779855255	0
-17334948574549	0
-15580555799821	0
-17582698987134	0
-16415037671175	0
-17392334922394	0
-16505260733341	0
-7024268669172	1
-15423140139892	0
-16408563855923	0
-16735881420494	0
-16477867831711	0
-17591985596474	0
-17520912425079	0
-13698801363275	12
-15829221577074	0
-7865160196624	1
-7146523525446	1
-12829164412453	0
-7198956299210	1
-7319673646289	1
-7203265373194	1
-7757240921215	1
-7233999672651	1
-8332557750975	1
-13431422807207	0
-16973426704907	0
-16973105362357	0
-17589056072571	0
-15900865341315	0
-16154593077267	0
-15616156413599	0
-17575888838440	0
-7733368155559	1
-7291126032373	1
-16968428357096	0
-16387703206613	0
-17269867593729	0
-17386348554453	0
-17225574658275	0
-17419244637197	0
-17395154566710	0
-17095336813126	0
-17372418608407	0
-16989965366384	0
-17385126685712	0
-17576291712039	0
-17374553299646	0
-17214753767858	0
-17232148614741	0
-17576833895616	0
-17546723258204	0
-16476090886619	0
-17589091737943	0
-17543804916462	0
-17533244579109	0
-15746539817033	0
-16093146455457	0
